"hour_id","4850303_0_cu_ul_flow_mbyte","4850303_0_ct_ul_flow_mbyte","4850303_0_cu_dl_flow_mbyte","4850303_0_ct_dl_flow_mbyte","4850303_1_cu_ul_flow_mbyte","4850303_1_ct_ul_flow_mbyte","4850303_1_cu_dl_flow_mbyte","4850303_1_ct_dl_flow_mbyte","4850303_2_cu_ul_flow_mbyte","4850303_2_ct_ul_flow_mbyte","4850303_2_cu_dl_flow_mbyte","4850303_2_ct_dl_flow_mbyte","4850319_0_cu_ul_flow_mbyte","4850319_0_ct_ul_flow_mbyte","4850319_0_cu_dl_flow_mbyte","4850319_0_ct_dl_flow_mbyte","4850319_1_cu_ul_flow_mbyte","4850319_1_ct_ul_flow_mbyte","4850319_1_cu_dl_flow_mbyte","4850319_1_ct_dl_flow_mbyte","4850319_2_cu_ul_flow_mbyte","4850319_2_ct_ul_flow_mbyte","4850319_2_cu_dl_flow_mbyte","4850319_2_ct_dl_flow_mbyte","4850319_6_cu_ul_flow_mbyte","4850319_6_ct_ul_flow_mbyte","4850319_6_cu_dl_flow_mbyte","4850319_6_ct_dl_flow_mbyte","4850319_7_cu_ul_flow_mbyte","4850319_7_ct_ul_flow_mbyte","4850319_7_cu_dl_flow_mbyte","4850319_7_ct_dl_flow_mbyte","4850319_8_cu_ul_flow_mbyte","4850319_8_ct_ul_flow_mbyte","4850319_8_cu_dl_flow_mbyte","4850319_8_ct_dl_flow_mbyte","4857676_129_cu_ul_flow_mbyte","4857676_129_ct_ul_flow_mbyte","4857676_129_cu_dl_flow_mbyte","4857676_129_ct_dl_flow_mbyte"
"2023010305","86.27178","11.28887","728.11774","46.44815","259.78149","247.5699","3560.78312","1485.95202","337.84839","134.18322","2240.54847","1082.43573","65.83236","143.33301","1014.20047","936.36871","110.38469","124.46433","1341.26354","3090.85577","245.47944","156.17541","812.08575","2250.56057","317.7921","124.50106","3413.05131","841.12247","264.40134","303.72648","3406.72946","2780.34067","1603.56389","581.77886","7937.67417","6190.69501","0.08042","0.06448","0.21095","0.25579"
"2023010306","91.15239","5.08638","607.86635","62.20013","200.90065","183.23799","3773.15343","1301.51386","304.0182","100.53885","2244.5861","480.41044","617.34985","310.42921","2612.96733","3856.39099","872.74539","127.98543","2144.79395","3261.60218","207.77687","95.58319","895.78665","2657.53958","114.16451","159.24577","2545.03542","1027.74726","318.03674","391.84931","3027.49032","2003.35249","541.54521","539.11619","10020.93296","4628.8335","0","0","0","0"
"2023010307","54.13785","4.3878","520.61683","51.72966","226.81449","343.29589","3531.57805","2227.57153","262.83027","20.33218","4470.37114","1239.51948","160.49693","64.54451","1980.36644","3475.32352","68.28203","67.36425","834.9639","1074.06148","39.58241","42.41255","662.27044","1380.92536","134.26307","54.17435","903.81542","1346.16923","182.6506","127.31305","1645.90371","1299.76553","414.44056","258.64292","8136.20723","4591.2781","0","0","0","0"
"2023010308","45.65046","3.72497","1216.31772","123.48724","250.66796","103.06241","1699.48675","4235.42414","151.47382","27.45404","2055.83923","2742.08252","18.989","205.34819","784.58798","3553.78692","152.22474","137.38424","470.60189","2400.51078","21.66735","25.95638","1394.38404","1540.63752","164.89336","54.65335","1241.89947","965.56842","319.72756","109.9763","6866.34398","2052.97473","281.00769","231.04271","4685.14473","7837.51563","0","0","0","0"
"2023010309","102.39832","5.71205","2580.84995","149.45679","97.19841","25.08044","1490.60922","199.34085","66.18271","14.42778","2012.04678","647.19301","6.9232","13.02025","474.42476","524.11155","28.17409","30.69665","167.38661","757.01003","11.77395","8.65172","1003.19115","459.43556","44.45631","12.59768","2130.56381","582.53363","103.78697","36.95999","2708.60767","1081.64839","131.69122","145.68431","2473.77378","1986.17305","0","0","0","0"
"2023010310","29.02444","1.1961","1319.56561","9.68458","158.24934","23.06612","4499.12198","52.75284","27.31952","5.11537","733.62993","4.94427","7.63267","2.93244","138.95169","12.4422","27.19115","13.00914","250.87135","490.74439","12.49979","5.74723","194.92651","194.74207","40.89631","12.30336","1919.66575","588.02799","42.69203","30.88173","949.9743","923.04488","45.17285","111.27935","682.82167","1759.81916","0","0","0","0"
"2023010311","0.52389","0.02899","17.3509","0.02503","48.85978","3.59225","1456.27133","10.92938","22.41298","0.4413","325.63782","2.30389","3.99073","2.20905","143.77626","2.96021","5.57999","0.91075","22.31491","1.48877","2.91246","2.42321","269.29601","53.22539","50.82706","6.87324","1494.31612","54.80346","39.6048","24.19343","69.35232","428.1715","61.54601","109.19896","1386.05277","1774.09516","0","0","0","0"
"2023010312","0","0","0","0","31.5377","2.19978","1181.84478","9.17277","1.54609","0.95028","54.77602","27.29247","3.55554","5.1933","8.23529","207.56318","12.51076","0.48957","237.14099","0.466","1.56517","11.03873","2.75904","476.23168","24.05816","19.93588","761.12845","343.37926","60.05046","11.02237","345.94835","136.52754","96.86458","58.66156","3160.00008","1503.10537","0","0","0","0"
"2023010313","0","0","0","0","0.10226","0.01642","0.1174","0.01519","0.18656","0.02004","0.35004","0.03763","0.64019","0.97124","0.50076","24.79324","11.639","8.18387","249.83777","66.34133","0.00316","0.96117","0.00619","53.04212","32.38794","11.68336","270.78556","332.71901","71.74148","29.12649","670.39256","688.1354","45.71523","43.20487","1355.58573","1659.82398","0","0","0","0"
"2023010314","15.82323","4.34846","105.88454","43.91102","35.94962","11.60526","611.90821","81.80344","41.77912","1.97489","870.60526","49.72376","12.38902","11.06611","344.70843","440.41272","31.06112","10.55138","376.27192","320.84972","1.85893","4.6107","12.92785","36.71277","34.94137","17.36646","590.74219","212.27406","52.306","47.18037","576.39711","798.54841","75.08817","73.57861","1008.51074","1949.72548","0","0","0","0"
"2023010315","26.76376","4.65957","368.87149","54.96703","156.04496","101.88831","1860.15244","1292.55623","28.42382","24.69792","699.68144","41.70915","16.39311","18.9864","343.7082","538.85382","34.94601","15.59001","680.54961","422.04681","30.64616","21.10561","1012.76343","579.72197","248.04468","114.08504","3489.41188","1269.38771","48.78157","127.1445","530.66973","797.38398","237.27701","192.55125","4933.57134","2028.05072","0","0.07157","0","0.03748"
"2023010316","56.44392","15.31914","853.09253","130.67235","274.23628","271.31286","2796.483","2138.68202","16.18272","15.31873","189.66666","97.87713","76.91129","21.79319","870.33308","392.40326","169.67176","66.18716","1834.33647","948.70222","156.34431","44.60513","1209.73889","553.52991","304.95837","139.25327","3617.77318","996.38095","142.61341","193.20246","2435.70512","2234.14275","530.18354","417.32195","5852.58126","3173.45184","0.33455","2.21929","0.50738","43.97564"
"2023010317","179.31552","108.07396","1581.69469","361.76037","391.66602","348.54342","3374.22965","3826.27825","34.50246","21.17881","388.33699","118.87653","225.69806","42.57165","2410.91645","777.44389","268.04988","101.79604","2826.84374","4384.22556","252.33934","64.02068","2753.63331","2770.30056","410.33265","355.58993","3641.1834","1849.20254","295.16661","111.27136","2669.96199","1241.5244","992.21155","424.75301","7824.96997","5046.32967","1.69232","8.43457","44.96635","66.33564"
"2023010318","199.34245","85.37098","1393.11507","700.40699","272.11608","196.76968","1319.99447","1400.76986","64.92302","10.37872","542.89331","55.19303","195.63157","111.3252","1484.50491","1733.09942","353.12687","96.37941","2564.03181","722.00265","363.95898","140.06712","2844.97069","1191.4313","515.43302","247.10741","3898.48355","1039.36309","439.5785","800.18715","4062.36699","3072.10912","939.70387","1044.27388","8413.62485","8778.6062","5.14435","63.72224","45.04619","99.25498"
"2023010319","345.00447","138.50172","1342.43528","849.43195","174.65814","225.86595","1271.42816","1077.53655","187.3728","30.13564","1437.3838","210.08266","213.29326","131.79836","2817.1186","1967.49227","420.73648","95.88205","3017.41344","1204.2011","370.85894","62.58127","3258.42681","870.38239","797.6423","348.74537","6117.3757","4921.54225","544.44284","395.23303","4389.00955","2304.39071","1250.36945","526.64181","7386.31363","6820.6149","17.87598","70.48729","102.33638","260.50973"
"2023010320","251.16549","75.46482","2945.94831","1666.75813","247.1742","152.26941","2438.89007","1863.70424","292.19219","42.5864","4313.40995","402.79629","442.18998","295.32718","4723.17811","4666.30286","378.85254","192.31578","8032.81803","9517.61856","422.10389","196.73227","3352.42181","883.6086","669.43091","688.52649","6555.82412","4296.7474","789.52882","353.66103","6685.58258","4233.62821","1244.47492","1161.02731","10555.08615","9061.79779","5.53267","8.60827","8.5271","78.33358"
"2023010321","148.48689","76.00321","2166.04618","3101.88204","294.3293","149.00946","2665.18508","1619.48854","197.79991","27.77894","3534.89352","137.89256","425.22691","139.15953","3827.31939","5373.31284","296.74268","143.75447","3141.03279","2141.23361","354.57298","89.40989","3597.87668","1015.0137","473.00523","338.55082","7124.60504","2939.24119","526.30679","1012.59193","7027.02835","4830.15924","1034.23615","770.83717","9627.74979","7242.8164","3.79513","8.73137","15.9382","120.91425"
"2023010322","115.88281","69.51055","2231.33306","471.63006","166.88929","445.08517","1563.61972","887.70599","227.60693","41.29259","3955.63657","290.54085","580.02446","113.81434","20159.55158","2069.02608","344.03611","101.93402","2471.23166","2062.62798","1809.0101","56.24617","3726.05214","1287.82238","764.96086","312.14853","6353.7136","2178.92227","432.17469","296.76809","4584.76412","2972.17268","993.66404","1057.15421","11167.77141","11586.27582","5.19669","27.80616","122.44166","840.60572"
"2023010323","177.82936","112.93039","3219.03352","1113.89434","355.44428","461.74732","2442.56011","1721.86016","127.07191","40.28538","2361.90892","251.29265","639.86685","99.6696","24037.47372","1366.97958","227.715","112.63966","2651.90493","1834.21582","1010.98887","222.07349","3521.95653","1620.27247","774.10593","330.32153","8045.75309","2598.21285","515.8597","354.24365","5121.16458","3854.20314","998.42808","1390.26166","7250.39739","12133.51634","18.71568","28.5883","226.68621","245.24002"
"2023010400","157.50036","143.31741","1897.57796","1046.37227","684.60487","185.97272","3132.84754","1517.86396","223.50817","44.77469","3433.24358","410.09168","673.67947","223.76424","22585.35117","2793.34031","437.32581","231.34847","4967.40644","2609.4681","352.56048","105.07652","5793.51052","1815.27296","950.8166","228.76072","9080.05981","2631.8671","826.51833","250.15081","6226.6817","3104.68988","1719.10206","1221.38329","11746.67439","7043.78492","2.1859","22.7272","19.99424","167.46781"
"2023010401","93.42236","61.77033","1503.93315","1089.60468","468.61329","183.72315","3799.52238","1218.9038","202.56458","27.44495","3884.99048","370.02161","537.58692","174.24582","12804.44167","1272.37244","393.33717","175.67441","3057.2104","1951.2261","398.99177","91.23506","5557.36889","2450.20195","658.54163","309.45162","5551.42323","2524.9878","395.50261","314.89298","3730.23904","2275.41838","1079.44762","798.42507","9088.04215","6500.3995","3.20644","90.4944","47.37037","169.85814"
"2023010402","122.27348","40.3895","1067.91193","793.08708","599.72679","226.32071","6858.02847","3709.42131","123.16114","77.78925","1928.11417","765.9167","504.46405","844.67527","4179.00288","1999.14598","419.47563","155.58387","2563.84146","1616.83179","547.42381","82.17623","3463.82893","1482.32742","341.84173","279.75723","3378.01264","1995.36729","307.10035","215.48951","4040.4086","2875.64942","1188.25988","661.51885","8377.83594","5923.75648","8.33012","94.69144","73.00431","205.32565"
"2023010403","60.63468","43.46629","1043.55366","127.58267","478.9001","204.11726","3544.36715","2964.08262","208.43027","76.97591","3213.37996","797.3783","291.05583","635.71094","1665.01006","1476.22653","309.61358","261.9823","2723.78636","1516.2763","444.41885","368.33798","2318.64771","1605.37078","603.82704","156.92981","3071.88665","1054.00344","487.76358","424.98972","3530.70554","3810.02313","1303.94254","681.23143","8488.27269","6837.89109","6.44004","6.06417","193.13441","62.73783"
"2023010404","74.21104","6.80473","619.75316","18.49773","421.96624","768.21015","3544.49251","7263.53856","129.92171","61.84693","3363.53297","244.99368","75.53495","653.07876","906.66612","1438.89264","387.46895","237.3039","3215.0216","3089.54522","143.15568","78.41045","1552.47126","523.29089","269.10027","344.89528","2066.25563","1875.38733","651.71076","554.19071","2630.56534","3556.78132","1122.25178","503.92631","8824.15478","5693.1793","9.42647","1.57993","63.90886","8.70214"
"2023010405","91.0669","27.88733","1838.51997","805.13607","625.47268","550.74398","3254.68754","6716.24572","90.64524","20.71062","2075.92751","609.88286","52.37817","154.69348","1098.72613","1396.52362","656.58876","146.61085","2569.82793","7482.23527","270.37801","58.73855","4338.39814","1211.17255","191.53837","1298.42376","2580.68146","2431.00275","1062.68045","182.16911","2506.98924","3879.5822","839.43712","740.21903","10502.15787","5650.80916","0","0","0","0"
"2023010406","127.05808","104.27548","1058.00711","288.37741","1026.29041","97.61405","4246.66916","1389.32591","271.70921","10.41487","1097.15708","465.67745","505.17138","57.21634","1978.34951","1447.50969","308.51843","61.35566","3460.76773","3193.61066","271.64728","54.95385","1145.52176","1106.91208","233.19153","889.05853","2150.55878","2599.74194","229.17998","327.27935","3343.12598","2767.29744","875.57381","332.12843","10984.26829","5526.32192","0","0","0","0"
"2023010407","124.38817","7.74487","1051.14657","48.3887","253.3622","125.78303","2592.56967","805.7735","153.92817","26.08726","3049.80128","1344.43588","24.37739","44.48748","948.79407","1192.84294","462.88202","81.29375","3816.24885","4684.84284","76.16685","62.32793","890.25346","998.48937","189.54287","524.93182","2091.08913","3668.29151","193.36449","695.47938","1978.73418","2193.15863","743.22537","395.82368","8734.9984","4815.4453","0","0","0","0"
"2023010408","127.42503","1.69213","2809.84904","12.47311","53.90575","111.02314","557.23392","301.28223","115.30054","24.23111","2382.90787","456.45005","27.10817","296.87615","935.43507","777.62528","115.32474","50.55308","775.53983","2034.68307","49.23706","40.31009","630.99227","1223.77918","67.12828","301.35416","2099.99281","2449.17063","118.07979","124.23804","1779.77275","1477.46533","547.13425","313.23557","7465.68924","4948.69619","0","0","0","0"
"2023010409","62.29115","0.5792","2399.15982","3.22891","32.63069","4.66056","556.62648","53.27823","29.4576","12.59385","387.84969","902.97338","20.80625","13.15546","929.0067","642.6428","114.96003","320.39304","727.50704","723.49011","40.69426","15.68905","530.54971","489.41166","14.39523","20.58384","646.1089","652.47463","116.94115","57.74166","2255.94027","1771.3304","393.82284","169.97309","3433.11165","2903.84694","0","0","0","0"
"2023010410","44.52845","0.44296","1409.30583","1.23243","32.66579","6.73343","87.89313","11.53882","48.41966","2.04531","1926.44546","45.10754","6.28112","1.17528","274.66326","4.83113","38.23414","331.93063","858.77325","408.46014","23.1935","4.11206","506.51263","36.42949","14.74501","4.01984","336.84333","77.98009","101.97255","17.1806","1290.87019","271.17112","461.4692","38.66312","2586.24355","742.97359","0","0","0","0"
"2023010411","12.47575","2.63825","253.50253","54.41315","9.43424","2.05741","55.58003","3.1803","7.52306","0.37259","101.8627","0.96559","3.68356","1.36705","114.75949","8.04613","40.49462","0.90293","1185.41196","1.6895","28.0827","5.11568","1023.19369","15.52836","33.69434","4.11024","900.17704","58.91132","35.57727","31.50838","1521.40479","642.40069","629.98851","47.86828","1872.65799","777.91883","0","0","0","0"
"2023010412","11.55639","2.03321","167.19006","164.50981","33.13198","1.16269","273.96396","1.51896","3.01854","0.28963","19.89766","0.56347","1.6617","0.87881","3.26789","4.4808","60.29471","10.26018","743.9028","306.64099","16.99991","2.63243","279.37171","6.69973","56.24741","13.86648","2569.57071","364.98634","25.07256","26.80672","642.75674","475.02513","854.53093","46.66578","979.59447","803.51662","0","0","0","0"
"2023010413","22.14505","3.78693","687.44851","139.53901","0.36285","0.02212","8.33885","0.04689","0.95687","0.04284","5.31954","0.03824","3.95354","0.74811","5.47629","1.97836","60.80008","1.8627","642.60412","16.30865","14.82215","3.65857","273.36973","15.86176","34.53958","10.88436","733.31993","170.18828","14.16112","23.13296","46.48918","380.82654","752.0178","53.35799","1221.65595","711.34623","0","0","0","0"
"2023010414","10.17301","2.83951","95.01041","74.97921","23.08863","15.61118","414.51248","219.97045","11.38298","21.75466","123.95093","479.21088","20.43131","7.66787","118.14531","197.16714","35.62236","10.30866","556.55202","51.93127","10.14465","14.70236","54.63272","448.22107","41.72624","27.44936","583.51534","475.43155","55.96181","85.74689","894.89887","363.58571","774.81603","80.52296","2740.19446","762.88668","0","0","0","0"
"2023010415","35.91127","10.01922","155.91327","145.19372","216.96354","120.5424","2410.83608","1064.58692","32.34731","18.84227","255.06961","304.47253","17.57063","9.48322","470.83518","356.39384","29.50353","43.61839","620.17198","981.72206","42.93295","41.73767","1409.23368","1894.62856","122.3013","52.6564","1453.60573","910.71056","129.14616","215.0631","1483.68502","1323.4982","629.26632","146.24517","7688.98286","3450.8943","0","0","0","0"
"2023010416","99.70766","43.05366","805.15033","810.73584","161.85162","229.50608","3496.38184","1754.70044","298.01629","50.23873","2020.37033","593.42704","52.10337","21.72607","1145.37474","393.44576","111.54684","53.92323","1164.7855","813.00705","134.17981","43.75504","2134.42649","649.05052","521.25998","416.98019","4763.89762","3234.99805","170.0273","274.22224","2936.6529","2732.62812","921.64832","437.93814","9676.18299","4271.85654","0.40217","3.074","1.72101","21.76012"
"2023010417","133.90963","362.76238","2159.96532","834.04371","345.32983","140.46616","2183.84413","1434.94713","231.55597","56.8637","1813.92465","879.39951","747.22699","62.91686","1419.41863","1272.18773","205.84207","103.87711","3344.27419","1335.55773","608.49949","46.03264","10400.86083","494.30763","498.66974","116.20556","3706.87462","1152.33424","337.23879","164.69024","3818.97421","1602.82916","1337.10183","347.76216","7992.39219","4688.14673","3.02673","19.06391","34.81385","336.71236"
"2023010418","143.72026","84.52539","1608.80195","1036.05025","480.30129","264.80423","4431.74182","2108.3174","74.55788","45.59376","1136.7095","675.44171","714.91338","77.1827","4143.12019","1702.43279","369.19323","149.32063","3787.70068","1764.04531","1257.68527","62.0872","5089.79154","1437.09182","471.81769","363.58174","3561.44322","2196.62793","372.17933","801.32358","5620.00768","3041.4446","923.01559","332.21117","9746.57208","2858.64986","0.91453","103.25993","22.08289","368.10996"
"2023010419","215.66464","81.64409","1381.46595","2009.12658","391.45812","153.07641","5392.01283","1412.31728","164.52542","36.515","3745.40424","208.81919","297.46718","99.56122","2082.93716","2011.89783","631.99113","144.73261","3931.78428","2148.07806","1703.11452","141.72841","5355.39466","615.56053","545.06654","237.43015","5542.80747","1761.2622","831.09374","507.89951","5981.1882","3142.01933","1008.22613","534.0927","8998.14244","5979.90263","4.68003","30.89063","93.31474","94.3149"
"2023010420","105.42647","73.57222","1547.21644","1433.06287","445.9306","125.04916","2693.19721","1266.0617","148.13637","56.90168","2505.94561","464.0805","600.7021","130.08648","2936.49699","925.15396","204.11453","172.47088","2619.53934","4260.39498","796.95747","164.58007","3993.92804","1257.297","594.08641","303.09506","6720.44702","2407.67614","1060.33766","459.59148","10161.70091","3672.02268","927.41145","439.31594","9816.60135","4739.3996","2.84644","8.68564","77.43803","127.81459"
"2023010421","123.72725","117.24298","1953.18843","1816.59296","864.40766","150.10298","2968.63211","1530.04398","104.40248","9.41055","2140.74987","37.52842","240.91239","126.55027","3192.65605","1485.6374","393.07802","485.56702","3082.52369","3514.33332","260.27133","727.84453","3268.10865","1611.37292","352.64966","477.15083","6538.96776","2910.39502","703.96725","201.69546","7347.94648","3756.34835","520.19021","472.79279","9331.52003","4661.26968","8.50257","31.71138","56.94558","362.19833"
